word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,confident,resolved_word,normalized_sentiment,sentiment_strength,open_class,closed_class,pos_count,word_length,log_frequency,frequency_rank,cluster,pc1,pc2
disadvantage,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.2844777777777778,1,disadvantage,-0.03719912779906659,0.03719912779906659,True,False,2,12,2.302585092994046,5056.0,1,-0.9676692047766862,0.7608828116049602
filling,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1494777777777777,1,filling,-0.17219912779906665,0.17219912779906665,True,False,2,7,2.302585092994046,5056.0,1,-0.6586064351367638,-0.36851045535558613
sleek,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3480333333333333,1,sleek,0.026356427756488943,0.026356427756488943,True,False,1,5,2.302585092994046,5056.0,1,-0.5241605131511649,0.8782372890154485
kitchen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5797000000000001,1,kitchen,0.25802309442315574,0.25802309442315574,True,False,1,7,2.302585092994046,5056.0,1,-1.0619983302127203,0.9324396039444659
fundamental,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3033777777777778,1,fundamental,-0.01829912779906656,0.01829912779906656,True,False,2,11,2.302585092994046,5056.0,1,-0.8222587415826923,0.7876805905832597
budget,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.8274888888888889,1,budget,0.5058119833120446,0.5058119833120446,True,False,2,6,2.302585092994046,5056.0,1,-0.9236327657055385,0.28322254900634763
bypass,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.1792555555555555,1,bypass,-0.14242135002128886,0.14242135002128886,True,False,2,6,2.302585092994046,5056.0,1,-0.49338421857278136,-0.2818312367039315
habits,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.4511444444444444,1,habits,0.12946753886760004,0.12946753886760004,True,False,2,6,2.302585092994046,5056.0,1,-0.4105119256588151,0.44614222280746335
worksheet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0406,1,worksheet,-0.2810769055768444,0.2810769055768444,True,False,1,9,2.302585092994046,5056.0,1,-1.4441032734202104,-0.348680750435894
translated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.4326,1,translated,0.11092309442315562,0.11092309442315562,True,False,1,10,2.302585092994046,5056.0,1,-1.1944005615816808,1.2278556316089575
identifying,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4932333333333334,1,identifying,0.17155642775648905,0.17155642775648905,True,False,2,11,2.302585092994046,5056.0,1,-1.0228363243742766,0.8141492138891084
duration,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2449333333333334,1,duration,-0.07674357224351097,0.07674357224351097,True,False,1,8,2.302585092994046,5056.0,1,-0.9609621136054397,0.698915135497078
gorgeous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.914511111111111,1,gorgeous,0.5928342055342667,0.5928342055342667,True,False,1,8,2.302585092994046,5056.0,1,-1.6294790029559751,0.8647451861005282
van,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.3764777777777777,1,van,0.054800872200933326,0.054800872200933326,True,False,1,3,2.302585092994046,5056.0,1,-0.3409670486476618,0.7114327608750078
arrived,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3176777777777778,1,arrived,-0.003999127799066582,0.003999127799066582,True,False,1,7,2.302585092994046,5056.0,1,-0.7174844830662316,1.022122982562281
addictive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3961,1,addictive,0.07442309442315564,0.07442309442315564,True,False,2,9,2.302585092994046,5056.0,1,-0.6684258384008415,0.70170736040546
lab,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3254333333333333,1,lab,0.0037564277564889337,0.0037564277564889337,True,False,1,3,2.302585092994046,5056.0,1,-0.27137131367749134,0.7335299230917219
boosting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.870311111111111,1,boosting,0.5486342055342667,0.5486342055342667,True,False,1,8,2.302585092994046,5056.0,1,-1.569215216775884,0.8838793853382491
lastly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2205222222222222,1,lastly,-0.10115468335462216,0.10115468335462216,True,False,1,6,2.302585092994046,5056.0,1,-0.7834466081761514,0.41004268453527465
clouds,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6297444444444446,1,clouds,0.3080675388676002,0.3080675388676002,True,False,2,6,2.302585092994046,5056.0,1,-0.6540212517168303,0.36882620507314384
architecture,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4736888888888889,1,architecture,0.15201198331204452,0.15201198331204452,True,False,1,12,2.302585092994046,5056.0,1,-1.472398142202582,1.364559149485533
breeze,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5586777777777778,1,breeze,0.23700087220093347,0.23700087220093347,True,False,2,6,2.302585092994046,5056.0,1,-0.557126536682174,0.39959099600438114
critically,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6736111111111112,1,critically,0.3519342055342668,0.3519342055342668,True,False,1,10,2.302585092994046,5056.0,1,-1.5230033232791056,1.1235218167106669
china,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3605,1,china,0.038823094423155624,0.038823094423155624,True,False,2,5,2.302585092994046,5056.0,1,-0.17593640658763185,0.40813678437967843
reels,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6477777777777777,1,reels,0.3261008722009333,0.3261008722009333,True,False,2,5,2.302585092994046,5056.0,1,-0.5676207182231909,0.28377410934416597
editorial,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5054111111111111,1,editorial,0.18373420553426678,0.18373420553426678,True,False,2,9,2.302585092994046,5056.0,1,-0.8174643322268184,0.6543865328286133
surprises,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.7057777777777778,1,surprises,0.3841008722009335,0.3841008722009335,True,False,2,9,2.302585092994046,5056.0,1,-1.0906510733493882,0.5676477156205144
printed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3571444444444445,1,printed,0.035467538867600124,0.035467538867600124,True,False,2,7,2.302585092994046,5056.0,1,-0.39333691714308205,0.5640803216003671
techniques,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.5811777777777778,1,techniques,0.25950087220093343,0.25950087220093343,True,False,1,10,2.302585092994046,5056.0,1,-1.3969765668104839,1.1635362469415864
square,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,8,0.1455777777777777,1,square,-0.17609912779906667,0.17609912779906667,True,False,4,6,2.302585092994046,5056.0,1,0.17572143863992448,-1.396632511006917
terminal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3330333333333333,1,terminal,0.01135642775648893,0.01135642775648893,True,False,2,8,2.302585092994046,5056.0,1,-0.4714508013052706,0.6517634899746527
brutal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.2328333333333332,1,brutal,-0.5545102389101776,0.5545102389101776,True,False,1,6,2.302585092994046,5056.0,1,-1.609145444746403,-2.085649349736672
accessed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.1056888888888888,1,accessed,-0.21598801668795556,0.21598801668795556,True,False,1,8,2.302585092994046,5056.0,1,-1.2145687461209638,-0.06761622506113177
silence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1835777777777777,1,silence,-0.13809912779906666,0.13809912779906666,True,False,2,7,2.302585092994046,5056.0,1,-0.5964999273814061,-0.1807922343570909
hostile,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.3689444444444444,1,hostile,-0.6906213500212888,0.6906213500212888,True,False,2,7,2.302585092994046,5056.0,1,-1.6028115308843938,-3.222390141034241
progressive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.2854666666666666,1,progressive,-0.03621023891017777,0.03621023891017777,True,False,2,11,2.302585092994046,5056.0,1,-0.8548803416158096,0.6890811209678879
browse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3465,1,browse,0.02482309442315561,0.02482309442315561,True,False,2,6,2.302585092994046,5056.0,1,-0.2678361241897106,0.49144284835317814
nuts,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.0896888888888888,1,nuts,-0.4113657944657332,0.4113657944657332,True,False,3,4,2.302585092994046,5056.0,1,-0.39601696312191215,-2.38154702400643
educate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5853222222222222,1,educate,0.2636453166453778,0.2636453166453778,True,False,1,7,2.302585092994046,5056.0,1,-1.0696638595759997,0.9300057414974356
rates,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4150333333333333,1,rates,0.09335642775648895,0.09335642775648895,True,False,2,5,2.302585092994046,5056.0,1,-0.25028901155794037,0.3845292806444514
challenged,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3309888888888889,1,challenged,0.009311983312044525,0.009311983312044525,True,False,1,10,2.302585092994046,5056.0,1,-1.0558605101445435,1.2718431258344365
assists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6745444444444444,1,assists,0.35286753886760003,0.35286753886760003,True,False,2,7,2.302585092994046,5056.0,1,-0.8260908930155005,0.42667772345438193
tears,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3422888888888888,1,tears,0.020611983312044446,0.020611983312044446,True,False,2,5,2.302585092994046,5056.0,1,-0.1511067571283132,0.4160203823059288
styling,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6251,1,styling,0.3034230944231556,0.3034230944231556,True,False,2,7,2.302585092994046,5056.0,1,-0.7586766525676863,0.44808224497470783
breathe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3425888888888889,1,breathe,0.020911983312044524,0.020911983312044524,True,False,1,7,2.302585092994046,5056.0,1,-0.7387129614135387,1.0350851071453107
uninterrupted,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4529,1,uninterrupted,0.13122309442315566,0.13122309442315566,True,False,1,13,2.302585092994046,5056.0,1,-1.5550416573521633,1.4508041264138458
ahh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.0194111111111111,1,ahh,-0.34108801668795546,0.34108801668795546,True,False,1,3,2.302585092994046,5056.0,1,-0.8874750548746471,-1.1425106536672753
textbook,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3973444444444444,1,textbook,0.07566753886760003,0.07566753886760003,True,False,2,8,2.302585092994046,5056.0,1,-0.5591347616899782,0.6239231819837208
erasing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.1174,1,erasing,-0.43907690557684437,0.43907690557684437,True,False,1,7,2.302585092994046,5056.0,1,-1.5098939076920184,-1.3729511065996873
forgetful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.0781666666666666,1,forgetful,-0.24351023891017776,0.24351023891017776,True,False,1,9,2.302585092994046,5056.0,1,-1.375682907593927,-0.14187876112474637
approved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.7537666666666666,1,approved,0.4320897610898222,0.4320897610898222,True,False,2,8,2.302585092994046,5056.0,1,-1.0450929650798628,0.4696278468536041
thumbnails,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4670444444444445,1,thumbnails,0.14536753886760012,0.14536753886760012,True,False,1,10,2.302585092994046,5056.0,1,-1.2413632908824055,1.2129446166172695
hulk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,-0.3403333333333334,1,hulk,-0.6620102389101777,0.6620102389101777,True,False,1,4,2.302585092994046,5056.0,1,-1.5829601657734735,-2.8319205809613455
contradictory,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.7163888888888889,1,contradictory,-1.0380657944657332,1.0380657944657332,True,False,2,13,2.302585092994046,5056.0,1,-2.9015406767341996,-4.671575839704399
manageable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5605555555555556,1,manageable,0.23887864997871122,0.23887864997871122,True,False,1,10,2.302585092994046,5056.0,1,-1.3688595263001146,1.172463615917255
rivals,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4963777777777777,1,rivals,0.17470087220093333,0.17470087220093333,True,False,2,6,2.302585092994046,5056.0,1,-0.47218459371792787,0.42656069311999195
combining,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3549555555555556,1,combining,0.03327864997871122,0.03327864997871122,True,False,3,9,2.302585092994046,5056.0,1,-0.2471065160708582,0.25481512910352644
kindness,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.8903888888888889,1,kindness,0.5687119833120445,0.5687119833120445,True,False,1,8,2.302585092994046,5056.0,1,-1.5965899431779516,0.8751877065995457
simulation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.6439888888888888,1,simulation,0.32231198331204447,0.32231198331204447,True,False,1,10,2.302585092994046,5056.0,1,-1.4826153760804823,1.1363452896035184
theirs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0.1063333333333333,1,theirs,-0.21534357224351108,0.21534357224351108,False,True,1,6,2.302585092994046,5056.0,1,-0.9914194267495666,-0.21855951722475683
returning,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1846999999999999,1,returning,-0.13697690557684447,0.13697690557684447,True,False,2,9,2.302585092994046,5056.0,1,-0.8164316075435815,-0.020123560264902383
crack,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.4113999999999999,1,crack,0.08972309442315551,0.08972309442315551,True,False,3,5,2.302585092994046,5056.0,1,0.1198863836368025,-0.07860152698391379
progressing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5523222222222223,1,progressing,0.2306453166453779,0.2306453166453779,True,False,1,11,2.302585092994046,5056.0,1,-1.4686217137431856,1.2532732873808563
pray,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.8283111111111111,1,pray,0.5066342055342667,0.5066342055342667,True,False,1,4,2.302585092994046,5056.0,1,-1.0679998068732497,0.5930793720980196
represent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2999777777777777,1,represent,-0.021699127799066686,0.021699127799066686,True,False,1,9,2.302585092994046,5056.0,1,-0.9716971746776009,1.0791765812646188
recognized,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2172111111111111,1,recognized,-0.10446579446573326,0.10446579446573326,True,False,2,10,2.302585092994046,5056.0,1,-0.8682067460767604,0.2360933914703985
promoted,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1358333333333333,1,promoted,-0.18584357224351106,0.18584357224351106,True,False,1,8,2.302585092994046,5056.0,1,-1.159666512318329,0.09832692696523478
excessively,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,8,0.1268444444444444,1,excessively,-0.19483246113239996,0.19483246113239996,True,False,1,11,2.302585092994046,5056.0,1,-1.509001406526734,0.28058006802562435
communicates,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.8904666666666667,1,communicates,0.5687897610898224,0.5687897610898224,True,False,1,12,2.302585092994046,5056.0,1,-2.0406471667413495,1.18413586808611
shifting,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5309444444444444,1,shifting,0.20926753886760008,0.20926753886760008,True,False,3,8,2.302585092994046,5056.0,1,-0.37606796958983213,0.1013840046255697
vault,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6506666666666666,1,vault,0.32898976108982225,0.32898976108982225,True,False,2,5,2.302585092994046,5056.0,1,-0.5715595277774453,0.28252350808679855
brilliantly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0.8813666666666666,1,brilliantly,0.5596897610898223,0.5596897610898223,True,False,1,11,2.302585092994046,5056.0,1,-1.9172521219727525,1.110829804166713
documented,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0470888888888888,1,documented,-0.27458801668795557,0.27458801668795557,True,False,2,10,2.302585092994046,5056.0,1,-1.1780512362176145,-0.7004180721033921
trace,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3997333333333333,1,trace,0.07805642775648891,0.07805642775648891,True,False,2,5,2.302585092994046,5056.0,1,-0.22942847018790877,0.3911526573036624
episode,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.4992333333333333,1,episode,0.17755642775648894,0.17755642775648894,True,False,1,7,2.302585092994046,5056.0,1,-0.9522873348592209,0.9672736589669831
equipment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3951333333333333,1,equipment,0.07345642775648892,0.07345642775648892,True,False,1,9,2.302585092994046,5056.0,1,-1.0323294368438098,1.1668295100359407
readers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6315999999999999,1,readers,0.3099230944231556,0.3099230944231556,True,False,1,7,2.302585092994046,5056.0,1,-1.1327605587816505,0.9099720713553777
counselor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.7758444444444444,1,counselor,0.4541675388676001,0.4541675388676001,True,False,1,9,2.302585092994046,5056.0,1,-1.5514039390244636,1.002019504334266
damaged,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.1218111111111111,1,damaged,-0.44348801668795546,0.44348801668795546,True,False,2,7,2.302585092994046,5056.0,1,-1.152706302635888,-1.861937657668802
talkative,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4370333333333333,1,talkative,0.11535642775648891,0.11535642775648891,True,False,1,9,2.302585092994046,5056.0,1,-1.089457324648014,1.1486909817992779
launching,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2757888888888888,1,launching,-0.04588801668795556,0.04588801668795556,True,False,2,9,2.302585092994046,5056.0,1,-0.6505309393850861,0.48131468533485816
defaults,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.263711111111111,1,defaults,-0.5853880166879554,0.5853880166879554,True,False,2,8,2.302585092994046,5056.0,1,-1.522137307000233,-2.565842216201791
keyword,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.012,1,keyword,-0.3336769055768444,0.3336769055768444,True,False,1,7,2.302585092994046,5056.0,1,-1.3179283382663676,-0.7927311507861563
ancient,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5209111111111111,1,ancient,0.19923420553426674,0.19923420553426674,True,False,2,7,2.302585092994046,5056.0,1,-0.6166219710667528,0.4931856603221455
unrealistic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2237666666666666,1,unrealistic,-0.09791023891017775,0.09791023891017775,True,False,1,11,2.302585092994046,5056.0,1,-1.3324764579604307,0.8141304237668672
rewriting,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3898111111111111,1,rewriting,0.06813420553426675,0.06813420553426675,True,False,2,9,2.302585092994046,5056.0,1,-0.6598513529865802,0.704429823142652
plex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.4009,1,plex,0.07922309442315562,0.07922309442315562,True,False,1,4,2.302585092994046,5056.0,1,-0.485252933321323,0.7781058281255216
believes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.3289666666666667,1,believes,0.007289761089822322,0.007289761089822322,True,False,1,8,2.302585092994046,5056.0,1,-0.8311277541111738,1.1182276309543855
substantial,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.393411111111111,1,substantial,0.07173420553426663,0.07173420553426663,True,False,2,11,2.302585092994046,5056.0,1,-0.8867353050072732,0.8573622973359871
strengthens,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.8153888888888889,1,strengthens,0.4937119833120446,0.4937119833120446,True,False,1,11,2.302585092994046,5056.0,1,-1.8272957714605906,1.1393916128830492
kyu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.0232,1,kyu,-0.29847690557684436,0.29847690557684436,True,False,1,3,2.302585092994046,5056.0,1,-0.8098672160861828,-0.907939334824255
handsfree,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,-0.1014555555555555,1,handsfree,-0.4231324611323999,0.4231324611323999,True,False,1,9,2.302585092994046,5056.0,1,-1.7028297972560682,-1.1306870897860932
pen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4768,1,pen,0.15512309442315564,0.15512309442315564,True,False,1,3,2.302585092994046,5056.0,1,-0.47774978505290133,0.6680032272105079
adequate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.7209666666666665,1,adequate,0.39928976108982217,0.39928976108982217,True,False,1,8,2.302585092994046,5056.0,1,-1.365593912088452,0.9485306603393059
legitimate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.4070222222222222,1,legitimate,-0.7286991277990665,0.7286991277990665,True,False,2,10,2.302585092994046,5056.0,1,-2.0051261700597345,-3.2002693892127114
shout,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2321,1,shout,-0.08957690557684436,0.08957690557684436,True,False,2,5,2.302585092994046,5056.0,1,-0.2861505617676381,-0.06817155966424261
habit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2202666666666667,1,habit,-0.10141023891017767,0.10141023891017767,True,False,2,5,2.302585092994046,5056.0,1,-0.3077026734520485,-0.1333132688083928
perplex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.5436444444444445,1,perplex,0.22196753886760012,0.22196753886760012,True,False,1,7,2.302585092994046,5056.0,1,-1.012838957122123,0.9480480696373779
listener,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.8972666666666667,1,listener,0.5755897610898223,0.5755897610898223,True,False,1,8,2.302585092994046,5056.0,1,-1.60596733977058,0.8722103136060443
attack,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.1616444444444444,1,attack,-0.48332135002128873,0.48332135002128873,True,False,3,6,2.302585092994046,5056.0,1,-0.7490455808881888,-2.623166632581919
crime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.337511111111111,1,crime,-0.6591880166879553,0.6591880166879553,True,False,1,5,2.302585092994046,5056.0,1,-1.6888078324012488,-2.739138978365171
capped,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0630666666666666,1,capped,-0.25861023891017776,0.25861023891017776,True,False,2,6,2.302585092994046,5056.0,1,-0.7049996475717305,-0.9214433047981856
intentions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4413333333333333,1,intentions,0.11965642775648894,0.11965642775648894,True,False,1,10,2.302585092994046,5056.0,1,-1.206307885849542,1.224074967807839
distracting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0051555555555555,1,distracting,-0.31652135002128884,0.31652135002128884,True,False,1,11,2.302585092994046,5056.0,1,-1.7306340141959022,-0.38930913248774185
tube,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0.7037333333333334,1,tube,0.38205642775648907,0.38205642775648907,True,False,2,4,2.302585092994046,5056.0,1,-0.5329246347628984,0.18230546710982287
librarian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.5908,1,librarian,0.26912309442315563,0.26912309442315563,True,False,1,9,2.302585092994046,5056.0,1,-1.2991080378069582,1.082125324873482
shines,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2870555555555555,1,shines,-0.034621350021288855,0.034621350021288855,True,False,1,6,2.302585092994046,5056.0,1,-0.6622691013533814,0.7763042379204129
iv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6581222222222222,1,iv,0.3364453166453778,0.3364453166453778,True,False,1,2,2.302585092994046,5056.0,1,-0.6139828869797292,0.5122633004112574
plants,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.6874222222222222,1,plants,0.3657453166453778,0.3657453166453778,True,False,2,6,2.302585092994046,5056.0,1,-0.7326610993942693,0.3438574699693208
sparks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.8454666666666666,1,sparks,0.5237897610898222,0.5237897610898222,True,False,2,6,2.302585092994046,5056.0,1,-0.9481442805470133,0.27543996118165376
gun,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-0.1007111111111111,1,gun,-0.42238801668795545,0.42238801668795545,True,False,2,3,2.302585092994046,5056.0,1,-0.6703255839557192,-2.05476539936317
chooses,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0938,1,chooses,-0.22787690557684437,0.22787690557684437,True,False,2,7,2.302585092994046,5056.0,1,-0.7600126620387178,-0.6750129009155272
