word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score
she'll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3688333333333333,6,0,shell,2.2026464062355453e-06,-2.283721559591693,0.0
warking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5549,7,0,waking,2.2026464062355453e-06,-2.283721559591693,0.0
texted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0908666666666666,6,0,texter,2.2026464062355453e-06,-2.283721559591693,0.0
lexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8565333333333335,4,0,lei,2.2026464062355453e-06,-2.283721559591693,0.0
onek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.3166666666666666,4,0,one,2.2026464062355453e-06,-2.283721559591693,0.0
illa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5081,4,0,ill,2.2026464062355453e-06,-2.283721559591693,0.0
despise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5104333333333333,7,0,despite,2.2026464062355453e-06,-2.283721559591693,0.0
frendly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7955,7,0,friendly,2.2026464062355453e-06,-2.283721559591693,0.0
prapt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.9000333333333334,5,0,rapt,2.2026464062355453e-06,-2.283721559591693,0.0
amjad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.8353,5,0,abjad,2.2026464062355453e-06,-2.283721559591693,0.0
all',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.9023666666666668,4,0,all,2.2026464062355453e-06,-2.283721559591693,0.0
pari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.69,4,0,par,2.2026464062355453e-06,-2.283721559591693,0.0
dissapointing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0092666666666666,13,0,disappointing,2.2026464062355453e-06,-2.283721559591693,0.0
mindblowing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6051,11,0,mind-blowing,2.2026464062355453e-06,-2.283721559591693,0.0
gd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7007,2,0,gd,2.2026464062355453e-06,-2.283721559591693,0.0
yoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2876333333333333,4,0,oda,2.2026464062355453e-06,-2.283721559591693,0.0
thisss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7221333333333333,6,0,thises,2.2026464062355453e-06,-2.283721559591693,0.0
chatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8623,5,0,chat,2.2026464062355453e-06,-2.283721559591693,0.0
wayy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4300666666666666,4,0,way,2.2026464062355453e-06,-2.283721559591693,0.0
gadha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2982333333333333,5,0,gatha,2.2026464062355453e-06,-2.283721559591693,0.0
jhut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.2467666666666667,4,0,hut,2.2026464062355453e-06,-2.283721559591693,0.0
summarising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7336333333333332,11,0,summarizing,2.2026464062355453e-06,-2.283721559591693,0.0
doston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1937333333333333,6,0,boston,2.2026464062355453e-06,-2.283721559591693,0.0
enna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.3845,4,0,etna,2.2026464062355453e-06,-2.283721559591693,0.0
sawalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0251333333333333,6,0,sabalo,2.2026464062355453e-06,-2.283721559591693,0.0
kaisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0825333333333333,5,0,kansa,2.2026464062355453e-06,-2.283721559591693,0.0
lgta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5585333333333334,4,0,agta,2.2026464062355453e-06,-2.283721559591693,0.0
customised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6634333333333333,10,0,customized,2.2026464062355453e-06,-2.283721559591693,0.0
il,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8595,2,0,il,2.2026464062355453e-06,-2.283721559591693,0.0
subsciption,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2346333333333333,11,0,subscription,2.2026464062355453e-06,-2.283721559591693,0.0
virsion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8685666666666667,7,0,virion,2.2026464062355453e-06,-2.283721559591693,0.0
khali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.1167666666666666,5,0,kali,2.2026464062355453e-06,-2.283721559591693,0.0
contant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3316,7,0,contact,2.2026464062355453e-06,-2.283721559591693,0.0
continously,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4674666666666667,11,0,continuously,2.2026464062355453e-06,-2.283721559591693,0.0
ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1839666666666666,2,0,ng,2.2026464062355453e-06,-2.283721559591693,0.0
seemlessly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8660666666666667,10,0,needlessly,2.2026464062355453e-06,-2.283721559591693,0.0
dekhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,5,0,delhi,2.2026464062355453e-06,-2.283721559591693,0.0
aapse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3695333333333333,5,0,aaps,2.2026464062355453e-06,-2.283721559591693,0.0
bara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.2502,4,0,bra,2.2026464062355453e-06,-2.283721559591693,0.0
verison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8055333333333333,7,0,version,2.2026464062355453e-06,-2.283721559591693,0.0
andar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3183666666666667,5,0,adar,2.2026464062355453e-06,-2.283721559591693,0.0
sharpening,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3222666666666667,10,0,sharpenning,2.2026464062355453e-06,-2.283721559591693,0.0
dekho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4628,5,0,dekko,2.2026464062355453e-06,-2.283721559591693,0.0
uttar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,5,0,attar,2.2026464062355453e-06,-2.283721559591693,0.0
suna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2123,4,0,sun,2.2026464062355453e-06,-2.283721559591693,0.0
account's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1946333333333333,9,0,accounts,2.2026464062355453e-06,-2.283721559591693,0.0
helpped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8440666666666666,7,0,helped,2.2026464062355453e-06,-2.283721559591693,0.0
shree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6819666666666667,5,0,shrew,2.2026464062355453e-06,-2.283721559591693,0.0
pleasee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1281,7,0,please,2.2026464062355453e-06,-2.283721559591693,0.0
adherence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0178333333333333,9,0,adherent,2.2026464062355453e-06,-2.283721559591693,0.0
jamie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3137333333333333,5,0,jakie,2.2026464062355453e-06,-2.283721559591693,0.0
cmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3762333333333333,4,0,mon,2.2026464062355453e-06,-2.283721559591693,0.0
alots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8696,5,0,lots,2.2026464062355453e-06,-2.283721559591693,0.0
chahun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-0.9571,6,0,chaun,2.2026464062355453e-06,-2.283721559591693,0.0
rakha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2186,5,0,rak'a,2.2026464062355453e-06,-2.283721559591693,0.0
visualise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6117,9,0,visualize,2.2026464062355453e-06,-2.283721559591693,0.0
rc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1086333333333333,2,0,rc,2.2026464062355453e-06,-2.283721559591693,0.0
kyoki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4346666666666667,5,0,koki,2.2026464062355453e-06,-2.283721559591693,0.0
deciphering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3556999999999999,11,0,decipherring,2.2026464062355453e-06,-2.283721559591693,0.0
pada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2735,4,0,ada,2.2026464062355453e-06,-2.283721559591693,0.0
distort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3052666666666666,7,0,disport,2.2026464062355453e-06,-2.283721559591693,0.0
multicolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.9747,10,0,multipolar,2.2026464062355453e-06,-2.283721559591693,0.0
ebay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0210666666666666,4,0,bay,2.2026464062355453e-06,-2.283721559591693,0.0
khaas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1104333333333333,5,0,khans,2.2026464062355453e-06,-2.283721559591693,0.0
jumma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.9619,5,0,umma,2.2026464062355453e-06,-2.283721559591693,0.0
likhe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.2266666666666666,5,0,like,2.2026464062355453e-06,-2.283721559591693,0.0
daughter's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1649,10,0,daughters,2.2026464062355453e-06,-2.283721559591693,0.0
dhyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1815999999999999,5,0,dayan,2.2026464062355453e-06,-2.283721559591693,0.0
maza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5964666666666666,4,0,maya,2.2026464062355453e-06,-2.283721559591693,0.0
mahiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1837666666666666,6,0,tahiti,2.2026464062355453e-06,-2.283721559591693,0.0
deducts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0042333333333333,7,0,educts,2.2026464062355453e-06,-2.283721559591693,0.0
abdul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.8363666666666667,5,0,abdal,2.2026464062355453e-06,-2.283721559591693,0.0
huye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0339666666666666,4,0,hue,2.2026464062355453e-06,-2.283721559591693,0.0
giveing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.7326666666666667,7,0,giving,2.2026464062355453e-06,-2.283721559591693,0.0
hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5611666666666667,2,0,hh,2.2026464062355453e-06,-2.283721559591693,0.0
sy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4841,2,0,sy,2.2026464062355453e-06,-2.283721559591693,0.0
realities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0979,9,0,realties,2.2026464062355453e-06,-2.283721559591693,0.0
balki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4738,5,0,bali,2.2026464062355453e-06,-2.283721559591693,0.0
creaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5676,8,0,craters,2.2026464062355453e-06,-2.283721559591693,0.0
gamechanger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7624333333333334,11,0,game changer,2.2026464062355453e-06,-2.283721559591693,0.0
laguage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.4452333333333333,7,0,language,2.2026464062355453e-06,-2.283721559591693,0.0
omitted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3669,7,0,emitted,2.2026464062355453e-06,-2.283721559591693,0.0
sabki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6557666666666667,5,0,saki,2.2026464062355453e-06,-2.283721559591693,0.0
samne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1642333333333333,5,0,same,2.2026464062355453e-06,-2.283721559591693,0.0
scamming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.4290333333333334,8,0,scamping,2.2026464062355453e-06,-2.283721559591693,0.0
virat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.3211,5,0,viral,2.2026464062355453e-06,-2.283721559591693,0.0
kohli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.3211,5,0,kohl,2.2026464062355453e-06,-2.283721559591693,0.0
fk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.4216666666666666,2,0,fk,2.2026464062355453e-06,-2.283721559591693,0.0
parfect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7307,7,0,perfect,2.2026464062355453e-06,-2.283721559591693,0.0
photoshop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8965333333333333,9,0,photo op,2.2026464062355453e-06,-2.283721559591693,0.0
rakhe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0051333333333333,5,0,rake,2.2026464062355453e-06,-2.283721559591693,0.0
lockscreen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.5972333333333334,10,0,workscreen,2.2026464062355453e-06,-2.283721559591693,0.0
ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5426666666666667,2,0,ae,2.2026464062355453e-06,-2.283721559591693,0.0
kuma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.3708,4,0,uma,2.2026464062355453e-06,-2.283721559591693,0.0
badle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1060666666666666,5,0,bade,2.2026464062355453e-06,-2.283721559591693,0.0
keta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1726,4,0,eta,2.2026464062355453e-06,-2.283721559591693,0.0
understable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3301,11,0,understate,2.2026464062355453e-06,-2.283721559591693,0.0
mathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0344,5,0,math,2.2026464062355453e-06,-2.283721559591693,0.0
masla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0099666666666666,5,0,mala,2.2026464062355453e-06,-2.283721559591693,0.0
thora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.255,5,0,thor,2.2026464062355453e-06,-2.283721559591693,0.0
goin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.6725666666666666,4,0,gon,2.2026464062355453e-06,-2.283721559591693,0.0
pahli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4983666666666667,5,0,pahi,2.2026464062355453e-06,-2.283721559591693,0.0
othe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3797333333333333,4,0,the,2.2026464062355453e-06,-2.283721559591693,0.0
cheeze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.8412333333333334,6,0,wheeze,2.2026464062355453e-06,-2.283721559591693,0.0
achaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.255,5,0,achar,2.2026464062355453e-06,-2.283721559591693,0.0
laggs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0133666666666666,5,0,lags,2.2026464062355453e-06,-2.283721559591693,0.0
dwara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2114666666666667,5,0,dwarf,2.2026464062355453e-06,-2.283721559591693,0.0
math's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.2120333333333333,6,0,maths,2.2026464062355453e-06,-2.283721559591693,0.0
qu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.92645,2,0,qu,1.4684309374903631e-06,-2.354808616279037,0.0
oi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.6021,2,0,oi,1.4684309374903631e-06,-2.354808616279037,0.0
yy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.2263,2,0,yy,1.4684309374903631e-06,-2.354808616279037,0.0
wt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.06655,2,0,wt,1.4684309374903631e-06,-2.354808616279037,0.0
td,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3069499999999999,2,0,td,1.4684309374903631e-06,-2.354808616279037,0.0
gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.84785,2,0,gz,1.4684309374903631e-06,-2.354808616279037,0.0
tr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.46005,2,0,tr,1.4684309374903631e-06,-2.354808616279037,0.0
kl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.65535,2,0,kl,1.4684309374903631e-06,-2.354808616279037,0.0
gf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2979499999999999,2,0,gf,1.4684309374903631e-06,-2.354808616279037,0.0
vl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.0267,2,0,vl,1.4684309374903631e-06,-2.354808616279037,0.0
pu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2016,2,0,pu,1.4684309374903631e-06,-2.354808616279037,0.0
gn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.746,2,0,gn,1.4684309374903631e-06,-2.354808616279037,0.0
sk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.8256,2,0,sk,1.4684309374903631e-06,-2.354808616279037,0.0
fy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.7452000000000001,2,0,fy,1.4684309374903631e-06,-2.354808616279037,0.0
gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.76345,2,0,gr,1.4684309374903631e-06,-2.354808616279037,0.0
'a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.06545,2,0,'a,1.4684309374903631e-06,-2.354808616279037,0.0
qs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.3724,2,0,qs,1.4684309374903631e-06,-2.354808616279037,0.0
qn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6496500000000001,2,0,qn,1.4684309374903631e-06,-2.354808616279037,0.0
tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.6822,2,0,tx,1.4684309374903631e-06,-2.354808616279037,0.0
mh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.08565,2,0,mh,1.4684309374903631e-06,-2.354808616279037,0.0
xp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4906,2,0,xp,1.4684309374903631e-06,-2.354808616279037,0.0
sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.95155,2,0,sr,1.4684309374903631e-06,-2.354808616279037,0.0
ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.48395,2,0,ag,1.4684309374903631e-06,-2.354808616279037,0.0
fx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.07655,2,0,fx,1.4684309374903631e-06,-2.354808616279037,0.0
av,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.66135,2,0,av,1.4684309374903631e-06,-2.354808616279037,0.0
lu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.56425,2,0,lu,1.4684309374903631e-06,-2.354808616279037,0.0
rm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.3902,2,0,rm,1.4684309374903631e-06,-2.354808616279037,0.0
mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.7958000000000001,2,0,mg,1.4684309374903631e-06,-2.354808616279037,0.0
oy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.48395,2,0,oy,1.4684309374903631e-06,-2.354808616279037,0.0
xo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.68645,2,0,xo,1.4684309374903631e-06,-2.354808616279037,0.0
fg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.23835,2,0,fg,1.4684309374903631e-06,-2.354808616279037,0.0
fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0386,2,0,fc,1.4684309374903631e-06,-2.354808616279037,0.0
sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.8102,2,0,sc,1.4684309374903631e-06,-2.354808616279037,0.0
ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.25775,2,0,ec,1.4684309374903631e-06,-2.354808616279037,0.0
rh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4201,2,0,rh,1.4684309374903631e-06,-2.354808616279037,0.0
gj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.6185499999999999,2,0,gj,1.4684309374903631e-06,-2.354808616279037,0.0
pw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.59345,2,0,pw,1.4684309374903631e-06,-2.354808616279037,0.0
py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5544,2,0,py,1.4684309374903631e-06,-2.354808616279037,0.0
bn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4008,2,0,bn,1.4684309374903631e-06,-2.354808616279037,0.0
ez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.0033499999999999,2,0,ez,1.4684309374903631e-06,-2.354808616279037,0.0
ow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8402,2,0,ow,7.342154687451817e-07,-2.4763327423549923,0.0
hl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6249,2,0,hl,7.342154687451817e-07,-2.4763327423549923,0.0
vc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8805,2,0,vc,7.342154687451817e-07,-2.4763327423549923,0.0
s',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9781,2,0,s',7.342154687451817e-07,-2.4763327423549923,0.0
az,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,2,0,az,7.342154687451817e-07,-2.4763327423549923,0.0
jp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5754,2,0,jp,7.342154687451817e-07,-2.4763327423549923,0.0
n',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9148,2,0,n',7.342154687451817e-07,-2.4763327423549923,0.0
ns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8919,2,0,ns,7.342154687451817e-07,-2.4763327423549923,0.0
xg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8458,2,0,xg,7.342154687451817e-07,-2.4763327423549923,0.0
ln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9481,2,0,ln,7.342154687451817e-07,-2.4763327423549923,0.0
pf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8329,2,0,pf,7.342154687451817e-07,-2.4763327423549923,0.0
np,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5563,2,0,np,7.342154687451817e-07,-2.4763327423549923,0.0
nt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4939,2,0,nt,7.342154687451817e-07,-2.4763327423549923,0.0
fw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,fw,7.342154687451817e-07,-2.4763327423549923,0.0
tl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1406,2,0,tl,7.342154687451817e-07,-2.4763327423549923,0.0
hg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,hg,7.342154687451817e-07,-2.4763327423549923,0.0
dy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7351,2,0,dy,7.342154687451817e-07,-2.4763327423549923,0.0
gy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,2,0,gy,7.342154687451817e-07,-2.4763327423549923,0.0
tz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8176,2,0,tz,7.342154687451817e-07,-2.4763327423549923,0.0
cg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6597,2,0,cg,7.342154687451817e-07,-2.4763327423549923,0.0
vp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8008,2,0,vp,7.342154687451817e-07,-2.4763327423549923,0.0
zi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.943,2,0,zi,7.342154687451817e-07,-2.4763327423549923,0.0
mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7506,2,0,mv,7.342154687451817e-07,-2.4763327423549923,0.0
vg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.92,2,0,vg,7.342154687451817e-07,-2.4763327423549923,0.0
ri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5719,2,0,ri,7.342154687451817e-07,-2.4763327423549923,0.0
uv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,2,0,uv,7.342154687451817e-07,-2.4763327423549923,0.0
dh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,dh,7.342154687451817e-07,-2.4763327423549923,0.0
lg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4717,2,0,lg,7.342154687451817e-07,-2.4763327423549923,0.0
bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8083,2,0,bd,7.342154687451817e-07,-2.4763327423549923,0.0
sj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.926,2,0,sj,7.342154687451817e-07,-2.4763327423549923,0.0
lv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9604,2,0,lv,7.342154687451817e-07,-2.4763327423549923,0.0
cx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,cx,7.342154687451817e-07,-2.4763327423549923,0.0
wk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8831,2,0,wk,7.342154687451817e-07,-2.4763327423549923,0.0
