word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score,open_class,closed_class,class_type,actual,predicted,actual_label,predicted_label
wrappers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7818,8,1,wrappers,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
yep,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0.5078999999999999,3,1,yep,4.405292812471091e-06,-2.162197433515738,0.1333333333333333,True,False,open,open,closed,open,closed
verizon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.78555,7,1,verizon,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
companys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5442666666666667,8,1,companys,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
sages,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6693,5,1,sages,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
bswkajs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.4019,7,1,bswkajs,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
stances,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8836,7,1,stances,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
does'nt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.14595,7,1,does'nt,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
tread,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9692,5,1,tread,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
alkaloid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,alkaloid,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
overheat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6124,8,1,overheat,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
dizzy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1761,5,1,dizzy,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
rooftop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.869,7,1,rooftop,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
six,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0.1610727272727272,3,1,six,1.6152740312394e-05,-1.9344042121046117,0.1333333333333333,True,False,open,open,closed,open,closed
highbrow,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6588,8,1,highbrow,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
quartered,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7871,9,1,quartered,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
exalt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.296,5,1,exalt,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
hu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,86,0.122951,2,0,hu,7.342154687451816e-05,-1.6689439251182918,0.0,False,False,unknown,unknown,both,unknown,both
foam,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7357,4,1,foam,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
draw,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,0.2888657142857142,4,1,draw,2.569754140608136e-05,-1.8530011063245155,0.1333333333333333,True,False,open,open,closed,open,closed
they'd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.2393,6,1,they'd,3.671077343725909e-06,-2.1941624598125973,0.0,False,False,unknown,unknown,open,unknown,open
smeared,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.743,7,1,smeared,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
meri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,58,0.2361078125,4,0,peri,4.698978999969163e-05,-1.7471879858992598,0.0,False,False,unknown,unknown,open,unknown,open
syrupy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9766,6,1,syrupy,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
upd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.151325,3,1,upd,2.9368618749807267e-06,-2.233284490203081,0.0,False,False,unknown,unknown,closed,unknown,closed
maple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.5216,5,1,maple,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,unknown,open,unknown
det,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.49,3,1,det,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,closed,unknown,closed
editting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2732,8,1,editting,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
broadband,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1695,9,1,broadband,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
fail,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,90,-0.1009249999999999,4,1,fail,6.754782312455672e-05,-1.6835625767428135,0.1333333333333333,True,False,open,open,both,open,both
bits,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.4637,4,1,bits,2.9368618749807267e-06,-2.233284490203081,0.1333333333333333,True,False,open,open,closed,open,closed
cites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.56261875,5,0,cits,1.1747447499922908e-05,-1.990236238051171,0.0,False,False,unknown,unknown,open,unknown,open
resorted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.0065999999999999,8,0,retorted,2.9368618749807267e-06,-2.233284490203081,0.0,False,False,unknown,unknown,open,unknown,open
upload,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455,400,0.1620714285714285,6,1,upload,0.000334068038279,-1.403308403480664,0.1333333333333333,True,False,open,open,closed,open,closed
apne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,0.2289205882352941,4,0,ane,2.4963325937336177e-05,-1.8580832666281475,0.0,False,False,unknown,unknown,closed,unknown,closed
degrades,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6369,8,1,degrades,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
frictionless,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0258,12,1,frictionless,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
auditory,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4404,8,1,auditory,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
delet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.6337333333333334,5,0,dele,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
readiness,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8777,9,1,readiness,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
cups,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.5816,4,1,cups,2.9368618749807267e-06,-2.233284490203081,0.1333333333333333,True,False,open,open,closed,open,closed
sicko,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8627,5,1,sicko,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
savior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.90455,6,1,savior,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,unknown,open,unknown
experience,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,1371,0.347454743499649,10,1,experience,0.0010447886120243,-1.2034015549629828,0.1333333333333333,True,False,open,open,both,open,both
padhai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5207666666666667,6,1,padhai,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
helping,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,632,612,0.6808197784810132,7,1,helping,0.0004640241762469,-1.3456989177304712,0.1333333333333333,True,False,open,open,both,open,both
capilot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0.6783849999999998,7,0,copilot,1.4684309374903634e-05,-1.9511142076606869,0.0,False,False,unknown,unknown,open,unknown,open
precedence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9548,10,1,precedence,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
throttling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0799199999999999,10,1,throttling,3.671077343725909e-06,-2.1941624598125973,0.0,False,False,unknown,unknown,open,unknown,open
resumed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,resumed,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
societal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9706,8,1,societal,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
knit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4215,4,1,knit,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
chaat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2647,5,1,chaat,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,unknown,open,unknown
jab,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,0.1400552631578947,3,1,jab,2.7900187812316904e-05,-1.838582937573799,0.1333333333333333,True,False,open,open,closed,open,closed
happens,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,116,0.0770538461538461,7,1,happens,8.590320984318626e-05,-1.6414176739845423,0.0666666666666666,True,False,open,open,closed,open,closed
snitch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1027,6,1,snitch,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
tri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.7761250000000001,3,1,tri,2.9368618749807267e-06,-2.233284490203081,0.0,False,False,unknown,unknown,closed,unknown,closed
codecs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,codecs,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
searchs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.5794,7,1,searchs,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
theyre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.0705230769230769,6,1,they're,9.54480109368736e-06,-2.026640039511141,0.0,False,False,unknown,unknown,open,unknown,open
wall,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,0.3014309523809523,4,1,wall,3.0837049687297635e-05,-1.8210360800276555,0.1333333333333333,True,False,open,open,closed,open,closed
lage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.1424538461538461,4,0,age,9.54480109368736e-06,-2.026640039511141,0.0,False,False,unknown,unknown,closed,unknown,closed
stockholm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7213,9,1,stockholm,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
evidentiary,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1531,11,1,evidentiary,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
finding,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,0.5457473372781062,7,1,finding,0.0001240824142179,-1.57694733666729,0.1333333333333333,True,False,open,open,closed,open,closed
sandy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6705,5,1,sandy,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
curls,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.26265,5,1,curls,1.4684309374903631e-06,-2.354808616279037,0.1333333333333333,True,False,open,open,unknown,open,unknown
stupendous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3612,10,1,stupendous,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
whose,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,20,0.319525,5,1,whose,1.4684309374903634e-05,-1.9511142076606869,0.1333333333333333,False,True,closed,closed,open,closed,open
bearable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,8,1,bearable,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
kings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.9394,5,1,kings,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,unknown,open,unknown
blurs,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,blurs,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
bruce,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.891,5,1,bruce,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
charcoal,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.802,8,1,charcoal,7.342154687451817e-07,-2.4763327423549923,0.2,True,False,open,open,unknown,open,unknown
soaking,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2023,7,1,soaking,7.342154687451817e-07,-2.4763327423549923,0.2666666666666666,True,False,open,open,unknown,open,unknown
rete,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5176499999999999,4,1,rete,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,closed,open,closed
quetions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2202,8,1,quetions,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
equilibria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7496,10,1,equilibria,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
qi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8803,2,1,qi,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,closed,open,closed
autumn,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9226,6,1,autumn,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
tarif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.380425,5,0,taif,2.9368618749807267e-06,-2.233284490203081,0.0,False,False,unknown,unknown,open,unknown,open
tar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.38625,3,1,tar,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,True,False,open,open,closed,open,closed
stucked,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7906,7,1,stucked,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
nags,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.3253,4,1,nags,2.9368618749807267e-06,-2.233284490203081,0.1333333333333333,True,False,open,open,closed,open,closed
dumbed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.00258,6,0,dubbed,3.671077343725909e-06,-2.1941624598125973,0.0,False,False,unknown,unknown,open,unknown,open
undue,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4927,5,1,undue,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
dhyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1815999999999999,5,0,dayan,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
logistics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9209,9,1,logistics,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
coral,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8313,5,1,coral,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
changeable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4469,10,1,changeable,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
kn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,kn,7.342154687451817e-07,-2.4763327423549923,0.0,False,False,unknown,unknown,closed,unknown,closed
endorse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9897,7,1,endorse,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
bindi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4601,5,1,bindi,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
accomplishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.9474666666666668,13,1,accomplishing,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
fokken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.9411,6,0,bokken,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
parfect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7307,7,0,perfect,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
unannounced,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8911,11,1,unannounced,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
quid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4934,4,1,quid,1.4684309374903631e-06,-2.354808616279037,0.0666666666666666,True,False,open,open,closed,open,closed
refunding,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6688,9,1,refunding,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
drill,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.875,5,1,drill,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
giving,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1026,970,0.3076276803118904,6,1,giving,0.0007533050709325,-1.2607493892839006,0.2,True,False,open,open,both,open,both
tolerates,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9559,9,1,tolerates,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
through,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,747,728,0.4321618473895589,7,1,through,0.0005484589551526,-1.3163892812342026,0.2,True,False,open,open,both,open,both
enforceable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2263,11,1,enforceable,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
grayscale,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2263,9,1,grayscale,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
youtube,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,153,0.3219670658682633,7,1,youtube,0.0001226139832804,-1.5790345310088023,0.0666666666666666,True,False,open,open,closed,open,closed
gah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.07965,3,1,gah,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,closed,unknown,closed
summarising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7336333333333332,11,0,summarizing,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
golem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5284,5,1,golem,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
doodle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9898,6,1,doodle,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
bob,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.8423833333333333,3,1,bob,4.405292812471091e-06,-2.162197433515738,0.1333333333333333,True,False,open,open,closed,open,closed
marking,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8803,7,1,marking,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
static,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.81635,6,1,static,1.4684309374903631e-06,-2.354808616279037,0.1333333333333333,True,False,open,open,unknown,open,unknown
cent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0155333333333333,4,1,cent,4.405292812471091e-06,-2.162197433515738,0.0666666666666666,True,False,open,open,closed,open,closed
needs,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,803,763,0.3645890410958904,5,1,needs,0.0005895750214023,-1.3037153180991865,0.2,True,False,open,open,both,open,both
performance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,218,0.2785045248868778,11,1,performance,0.0001622616185926,-1.529914689860252,0.0666666666666666,True,False,open,open,both,open,both
fore,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4382666666666666,4,1,fore,2.2026464062355453e-06,-2.283721559591693,0.1333333333333333,True,False,open,open,closed,open,closed
empathize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0286,9,1,empathize,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
implicate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.9299,9,1,implicate,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
subvert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.599,7,1,subvert,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
itt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.25876,3,1,itt,3.671077343725909e-06,-2.1941624598125973,0.0,False,False,unknown,unknown,closed,unknown,closed
felt,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,110,104,0.4857645454545452,4,1,felt,8.076370156196999e-05,-1.6522339295622168,0.2,True,False,open,open,both,open,both
ican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7216,4,0,can,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,closed,unknown,closed
pining,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4497,6,1,pining,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
news,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,159,0.2762478494623656,4,1,news,0.0001365640771866,-1.5601430564872496,0.0666666666666666,True,False,open,open,both,open,both
singh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4418888888888888,5,0,sing,6.607939218706635e-06,-2.0911103768283934,0.0,False,False,unknown,unknown,open,unknown,open
midnights,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5175,9,1,midnights,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
evangelist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.807,10,1,evangelist,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
jitne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3967666666666666,5,0,jitney,2.2026464062355453e-06,-2.283721559591693,0.0,False,False,unknown,unknown,open,unknown,open
malto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0258,5,1,malto,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
un,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,-0.0740695652173913,2,1,un,1.688695578113918e-05,-1.9266108288947248,0.0666666666666666,True,False,open,open,closed,open,closed
entire,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,187,182,0.2078598930481283,6,1,entire,0.0001372982926553,-1.5592029885296774,0.1333333333333333,True,False,open,open,both,open,both
um,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.379225,2,1,um,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,True,False,open,open,closed,open,closed
gaslighty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.47845,9,1,gaslighty,1.4684309374903631e-06,-2.354808616279037,0.0,False,False,unknown,unknown,open,unknown,open
plotting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6652,8,1,plotting,7.342154687451817e-07,-2.4763327423549923,0.0666666666666666,True,False,open,open,unknown,open,unknown
bcuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.32685,4,0,buz,4.405292812471091e-06,-2.162197433515738,0.0,False,False,unknown,unknown,closed,unknown,closed
reins,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5563,5,1,reins,7.342154687451817e-07,-2.4763327423549923,0.1333333333333333,True,False,open,open,unknown,open,unknown
